id,date,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,mood,activity,circumplex.arousal,circumplex.valence,mood_avg,mood_var,mood_count,total_entries,weekday,user_id
AS14.16,2014-05-03,2509.0739996433276,1.0,0.0,458.842,629.951,1066.7440000000001,0.0,0.0,0.0,0.0,530.554,0.0,0.0,0.0,0.0,0.0,0.026000330687830687,0.0,0.0,,,,126,5,16
AS14.16,2014-05-04,692.0870001316064,0.0,0.0,714.2510000000001,255.043,0.0,29.127,0.0,0.0,15.073,176.559,0.0,11.114,13.048,0.0,7.0,0.09635942760942762,0.0,1.0,7.0,0.0,2.0,83,6,16
AS14.16,2014-05-05,950.9159996509547,0.0,0.0,46.171,0.0,904.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,0.012931034482758626,1.5,1.0,7.333333333333333,0.3333333333333335,3.0,30,0,16
AS14.17,2014-03-20,1630.727999687195,0.0,0.0,130.816,456.231,249.904,0.0,0.0,0.0,111.485,937.537,0.0,0.0,0.0,0.0,0.0,0.04230288377845706,0.0,0.0,,,,87,3,17
AS14.17,2014-03-21,5227.597999572749,0.0,0.0,19287.915,6971.282,1395.834,0.0,0.0,49.205999999999996,45.162,1627.926,0.0,0.0,0.0,0.0,7.4,0.16797442845445734,0.8,1.0,7.4,0.30000000000000004,5.0,230,4,17
AS14.17,2014-03-22,5976.476000785823,0.0,0.0,1990.1060000000002,9972.965,1666.558,0.0,0.0,0.0,143.685,1355.888,64.724,0.0,17.126,0.0,7.4,0.1927695875539844,0.4,0.8,7.4,0.3,5.0,311,5,17
AS14.17,2014-03-23,5473.925999403003,0.0,1.0,2398.22,2809.858,2145.609,0.0,0.0,0.0,35.186,1554.242,135.24200000000002,0.0,0.0,0.0,7.4,0.07009270190040377,0.8,0.8,7.4,0.8000000000000002,5.0,280,6,17
AS14.17,2014-03-24,11954.341000080114,4.0,0.0,885.098,2423.759,721.972,0.0,0.0,0.0,36.194,1275.068,690.1189999999999,0.0,42.138999999999996,0.0,7.0,0.16940873829279451,0.6666666666666666,0.6666666666666666,7.0,1.0,3.0,406,0,17
AS14.17,2014-03-25,3498.11699962616,0.0,0.0,127.165,1288.0810000000001,1791.651,0.0,0.0,269.322,27.1,1373.9460000000001,0.0,0.0,9.866,0.0,7.5,0.06202266865015754,0.5,1.0,7.5,0.3333333333333335,4.0,197,1,17
AS14.17,2014-03-26,7075.335001230246,2.0,0.0,594.05,1706.992,3070.042,0.0,0.0,0.0,112.919,1469.182,0.0,0.0,85.451,0.0,7.2,0.06853709704220674,0.2,0.8,7.2,0.19999999999999996,5.0,355,2,17
AS14.17,2014-03-27,5825.132001399993,0.0,0.0,662.056,4890.151,2036.394,0.0,0.0,0.0,45.212,1500.51,263.167,0.0,0.0,0.0,7.2,0.0906331678707439,0.4,0.6,7.2,0.7,5.0,325,3,17
AS14.17,2014-03-28,9427.515000820153,1.0,0.0,371.046,3943.449,791.014,0.0,0.0,30.121,204.161,1161.41,329.95,0.0,0.0,0.0,7.2,0.2510368299862318,0.6,1.0,7.2,0.20000000000000007,5.0,342,4,17
AS14.17,2014-03-29,5740.055001735687,8.0,1.0,586.926,1405.81,1680.342,21.08,0.0,0.0,45.153999999999996,2530.475,195.447,0.0,0.0,0.0,6.8,0.2092882156846513,0.6,0.6,6.8,1.2000000000000002,5.0,439,5,17
AS14.17,2014-03-30,591.5339996814731,0.0,0.0,112.01,306.951,0.0,0.0,0.0,0.0,32.299,112.483,59.765,0.0,0.0,0.0,8.0,0.008333333333333331,1.0,1.0,8.0,0.0,3.0,74,6,17
AS14.17,2014-03-31,5835.25000143051,0.0,0.0,535.475,1521.745,932.0840000000001,0.0,0.0,0.0,581.246,2770.2019999999998,8194.607,0.0,105.084,0.0,7.25,0.09798605176533887,0.5,1.0,7.25,0.24999999999999992,4.0,298,0,17
AS14.17,2014-04-01,5640.406001091005,4.0,2.0,1050.334,4033.676,2111.136,0.0,0.0,789.73,298.98199999999997,1112.9840000000002,137.781,0.0,9.317,0.0,7.4,0.146776392180804,0.6,1.0,7.4,0.3,5.0,424,1,17
AS14.17,2014-04-02,7401.755999565121,1.0,0.0,1125.505,786.374,1718.078,0.0,0.0,166.79399999999998,187.99,1459.598,150.554,0.0,71.206,0.0,7.5,0.09017666475035048,0.25,0.75,7.5,0.3333333333333335,4.0,336,2,17
AS14.17,2014-04-03,7495.928000926969,1.0,1.0,1419.194,2381.549,2304.94,0.0,0.0,36.243,227.182,1449.022,128.398,0.0,20.074,0.0,7.2,0.12420343137254904,0.2,1.0,7.2,0.19999999999999996,5.0,349,3,17
AS14.17,2014-04-04,4545.87800168991,1.0,1.0,262.584,712.586,1895.0529999999999,0.0,0.0,67.059,44.382000000000005,1153.222,0.0,0.0,0.0,0.0,7.0,0.15983601774042955,-0.6,0.8,7.0,0.0,5.0,254,4,17
AS14.17,2014-04-05,4249.60400056839,3.0,3.0,239.071,1812.734,778.512,0.0,0.0,0.0,43.366,399.056,15.843,0.0,0.0,0.0,7.0,0.18913979786829993,0.2,1.0,7.0,0.0,5.0,225,5,17
AS14.17,2014-04-06,3759.11199951172,0.0,1.0,147.799,668.799,1823.665,0.0,0.0,0.0,101.225,538.17,0.0,0.0,0.0,0.0,7.25,0.03688805922779405,0.25,1.25,7.25,0.9166666666666666,4.0,140,6,17
AS14.17,2014-04-07,8653.17100048065,0.0,0.0,164.827,935.613,1164.8719999999998,0.0,0.0,0.0,23.193,1230.794,0.0,0.0,0.0,0.0,7.0,0.04899951284861772,1.0,1.0,7.0,0.0,3.0,149,0,17
AS14.17,2014-04-08,10593.294999361042,3.0,1.0,2454.9230000000002,3042.211,2372.613,0.0,0.0,905.018,48.317,1393.574,282.706,206.937,16.049,0.0,7.0,0.02606539516633098,0.4,1.0,7.0,0.0,5.0,468,1,17
AS14.17,2014-04-09,6705.4890003204355,0.0,0.0,568.364,1713.387,4358.969,0.0,0.0,378.202,91.727,813.354,258.845,0.0,4.031,0.0,7.0,0.10923143184508001,0.25,1.0,7.0,0.0,4.0,469,2,17
AS14.17,2014-04-10,8126.332000017172,0.0,0.0,568.996,3378.476,2517.966,0.0,0.0,51.252,186.31799999999998,1933.5,172.989,0.0,0.0,0.0,6.75,0.10077388350248441,1.0,1.0,6.75,0.25000000000000006,4.0,367,3,17
AS14.17,2014-04-11,3593.40199995041,0.0,0.0,1039.835,493.14799999999997,952.045,0.0,0.0,0.0,39.482,1404.568,141.109,0.0,57.440999999999995,0.0,7.2,0.20737365024236556,0.4,1.0,7.2,0.19999999999999996,5.0,568,4,17
AS14.17,2014-04-12,4639.556000471117,0.0,0.0,1100.694,1120.535,1688.09,0.0,0.0,0.0,39.147999999999996,1067.792,0.0,0.0,0.0,0.0,7.2,0.16595320188693283,0.4,1.0,7.2,0.19999999999999996,5.0,608,5,17
AS14.17,2014-04-13,7935.848999738693,0.0,0.0,604.702,1390.7540000000001,3120.553,0.0,0.0,0.0,55.028,2574.059,206.014,0.0,20.159,0.0,7.2,0.0756640189523358,-0.2,1.0,7.2,0.20000000000000007,5.0,352,6,17
AS14.17,2014-04-14,1588.6209990978246,1.0,0.0,454.78,379.326,0.0,0.0,0.0,148.85,49.45,318.06,243.292,0.0,0.0,0.0,7.0,0.0851143385464617,0.8,1.0,7.0,0.0,5.0,353,0,17
AS14.17,2014-04-15,8146.620999574654,0.0,1.0,1070.853,6544.821,1837.457,0.0,0.0,13.126000000000001,852.465,1506.494,82.572,0.0,0.0,0.0,7.0,0.10223628470884812,0.4,1.0,7.0,0.0,5.0,486,1,17
AS14.17,2014-04-16,6141.480002641675,2.0,1.0,684.269,3553.437,762.9350000000001,0.0,0.0,55.257000000000005,46.701,1023.391,196.313,0.0,28.097,0.0,7.2,0.11137417839840907,0.8,1.0,7.2,0.2,5.0,524,2,17
AS14.17,2014-04-17,4462.514999866483,0.0,2.0,365.587,1653.118,1243.039,0.0,0.0,0.0,43.743,1491.167,0.0,0.0,4.649,0.0,7.0,0.11615087487091101,0.4,1.0,7.0,0.0,5.0,328,3,17
AS14.17,2014-04-18,3575.5789995193504,1.0,0.0,147.635,1355.268,2022.292,0.0,0.0,0.0,33.187,53.717,0.0,0.0,5.019,0.0,7.0,0.18855451998494854,1.0,1.0,7.0,0.0,3.0,150,4,17
AS14.17,2014-04-19,1340.9150013923636,0.0,0.0,52.388000000000005,978.295,0.0,0.0,0.0,0.0,43.589,265.539,0.0,0.0,0.0,0.0,7.0,0.16723933497618126,1.0,1.0,7.0,0.0,5.0,206,5,17
AS14.17,2014-04-20,9982.106000185006,0.0,0.0,413.445,3840.257,2299.942,0.0,0.0,256.297,43.058,2371.312,783.4639999999999,0.0,0.0,0.0,7.2,0.12116526023672414,0.4,1.0,7.2,0.2,5.0,527,6,17
AS14.17,2014-04-21,2261.7730002403264,1.0,0.0,126.5,3363.066,350.995,0.0,0.0,0.0,61.703,389.94899999999996,19.146,0.0,3.01,0.0,7.4,0.0881963953222814,0.4,1.0,7.4,0.30000000000000016,5.0,271,0,17
AS14.17,2014-04-22,8438.16700053215,0.0,2.0,383.855,4934.477,2027.876,0.0,0.0,0.0,46.482,1561.552,72.052,0.0,0.0,0.0,6.6,0.05062149859943974,0.6,1.0,6.6,2.3,5.0,344,1,17
AS14.17,2014-04-23,9992.209000825887,1.0,0.0,681.559,3622.032,2265.855,0.0,0.0,31.128,45.771,1197.938,467.853,0.0,0.0,0.0,7.25,0.07183591337438762,1.0,1.0,7.25,0.24999999999999992,4.0,438,2,17
AS14.17,2014-04-24,8333.597000837332,1.0,0.0,15119.294,2039.704,1305.854,0.0,2562.907,0.0,40.536,2004.768,289.234,0.0,0.0,0.0,7.2,0.10981776234215578,1.0,1.0,7.2,0.19999999999999996,5.0,423,3,17
AS14.17,2014-04-25,3986.119999408722,4.0,1.0,838.589,4362.849,1495.172,0.0,0.0,352.317,121.05699999999999,333.25600000000003,1115.5240000000001,0.0,8.035,0.0,7.2,0.20366097979108125,0.4,1.0,7.2,0.20000000000000007,5.0,380,4,17
AS14.17,2014-04-26,1801.2339978218083,0.0,1.0,709.361,2687.286,0.0,0.0,0.0,0.0,55.55799999999999,124.621,0.0,0.0,0.0,0.0,8.0,0.1868376213455872,1.0,1.0,8.0,0.6666666666666666,4.0,341,5,17
AS14.17,2014-04-27,4989.777999639509,0.0,2.0,13618.527,3287.994,864.042,0.0,0.0,0.0,34.075,2141.022,27.316,0.0,0.0,0.0,7.2,0.10881482413902194,1.0,1.0,7.2,0.19999999999999996,5.0,215,6,17
AS14.17,2014-04-28,5219.577999353408,0.0,0.0,332.904,2307.053,1345.784,0.0,0.0,259.152,44.739,769.875,825.582,0.0,3.079,0.0,6.75,0.09738745436440811,0.75,0.3333333333333333,6.75,0.24999999999999992,4.0,336,0,17
AS14.17,2014-04-29,5399.9129984378815,0.0,0.0,458.646,2078.111,1608.3090000000002,0.0,0.0,0.0,35.562,1062.885,1709.094,0.0,0.0,0.0,7.0,0.11043061827109142,0.8,1.0,7.0,0.5,5.0,376,1,17
AS14.17,2014-04-30,3284.8539996147174,0.0,0.0,11485.395999999999,3288.8540000000003,109.149,60.552,0.0,0.0,44.38,759.032,391.944,0.0,34.883,0.0,7.0,0.12463316853668994,1.0,1.0,7.0,2.0,2.0,249,2,17
AS14.17,2014-05-01,6613.078999757765,0.0,1.0,270.014,920.841,13.036,0.0,5364.334,0.0,8.034,78.019,0.0,0.0,15.057,0.0,8.0,0.08234652506199255,1.0,1.0,8.0,,1.0,163,3,17
AS14.17,2014-05-02,2846.2410011291486,1.0,0.0,5899.226,1199.331,0.0,0.0,0.0,0.0,22.708,714.7330000000001,917.3050000000001,0.0,0.0,0.0,7.0,0.25846488933166406,1.0,1.0,7.0,0.0,2.0,253,4,17
AS14.17,2014-05-03,3201.9670000076276,7.0,3.0,629.755,1066.229,161.651,0.0,0.0,0.0,44.149,1463.175,10548.116,0.0,9.029,0.0,7.25,0.3363385812828156,-1.0,1.0,7.25,0.25,4.0,278,5,17
AS14.17,2014-05-04,6085.923000812531,0.0,0.0,316.415,1980.6179999999997,0.0,0.0,0.0,0.0,26.455,188.853,0.0,0.0,0.0,0.0,0.0,0.014882726356802151,0.0,0.0,,,,127,6,17
AS14.17,2014-05-05,2093.7509994506836,0.0,0.0,85.5,921.79,20.078,0.0,0.0,0.0,22.224,767.06,228.559,0.0,47.956,0.0,7.5,0.12082519677085117,1.0,1.0,7.5,0.5,2.0,135,0,17
AS14.19,2014-03-21,6932.0640001297015,3.0,0.0,1991.944,4906.089,0.0,0.0,0.0,0.0,117.069,5.037,0.0,0.0,0.0,0.0,4.666666666666667,0.10965501792114701,0.6666666666666666,0.6666666666666666,4.666666666666667,2.333333333333333,3.0,90,4,19
AS14.19,2014-03-22,4750.494000673299,7.0,0.0,3237.688,1842.017,0.0,0.0,0.0,0.0,480.03,71.613,0.0,0.0,0.0,0.0,6.6,0.08657926861241298,-1.4,0.4,6.6,2.8000000000000003,5.0,274,5,19
AS14.19,2014-03-23,996.3209986686709,4.0,0.0,571.8430000000001,252.169,0.0,0.0,0.0,0.0,104.042,67.619,0.0,0.0,0.0,0.0,7.0,0.029460438699569155,-0.8,0.8,7.0,0.4999999999999999,5.0,120,6,19
AS14.19,2014-03-24,2140.8380010128026,5.0,0.0,380.724,3434.444,26.125,0.0,0.0,0.0,53.411,0.0,0.0,0.0,0.0,0.0,6.0,0.11388944606136413,-0.4,0.4,6.0,0.4999999999999999,5.0,229,0,19
AS14.19,2014-03-25,4789.015998840333,12.0,0.0,1051.136,3929.751,0.0,0.0,0.0,0.0,54.303,0.0,0.0,0.0,0.0,0.0,5.5,0.11325160672351993,-1.25,0.25,5.5,1.6666666666666667,4.0,316,1,19
AS14.19,2014-03-26,4409.273999452591,6.0,0.0,906.822,3308.547,0.0,0.0,0.0,0.0,49.532,139.746,0.0,2.006,0.0,0.0,6.0,0.10891482612696546,-0.6,0.4,6.0,2.5,5.0,275,2,19
AS14.19,2014-03-27,3595.464998483658,7.0,1.0,876.726,2165.117,242.518,0.0,0.0,0.0,47.601,190.399,0.0,66.857,0.0,0.0,6.6,0.13220460848007368,0.0,0.6,6.6,2.8000000000000003,5.0,328,3,19
AS14.19,2014-03-28,2728.64099907875,8.0,1.0,848.442,1221.546,562.8489999999999,0.0,0.0,0.0,63.667,26.28,0.0,4.047000000000001,0.0,0.0,6.6,0.14887226502146783,-0.6,1.2,6.6,0.8,5.0,228,4,19
AS14.19,2014-03-29,1751.1269996166227,10.0,2.0,603.746,962.6,85.27600000000001,0.0,0.0,0.0,95.584,0.0,0.0,0.0,0.0,0.0,7.4,0.13795426002920017,0.2,1.2,7.4,1.3000000000000003,5.0,195,5,19
AS14.19,2014-03-30,1023.8729996681209,5.0,0.0,2875.315,690.436,0.0,0.0,0.0,0.0,50.268,0.0,0.0,0.0,0.0,0.0,7.0,0.06452367036820572,-0.4,0.8,7.0,0.5,5.0,171,6,19
AS14.19,2014-03-31,6191.571999549862,6.0,1.0,854.611,5207.952,0.0,0.0,0.0,0.0,44.667,0.0,238.217,0.0,0.0,0.0,7.2,0.130120999549245,-0.4,1.0,7.2,1.2,5.0,282,0,19
AS14.19,2014-04-01,3569.5000007152553,1.0,0.0,591.501,4748.2789999999995,0.0,0.0,0.0,0.0,49.427,0.0,0.0,8.822,0.0,0.0,6.4,0.13346682929400022,0.0,0.2,6.4,0.29999999999999993,5.0,273,1,19
AS14.19,2014-04-02,1855.2750003337858,3.0,0.0,584.123,1181.837,0.0,0.0,0.0,0.0,41.193,46.949,0.0,0.0,0.0,0.0,7.6,0.07716355485107416,-0.2,1.0,7.6,0.30000000000000004,5.0,191,2,19
AS14.19,2014-04-03,3130.222000360489,2.0,0.0,653.874,2432.373,0.0,0.0,0.0,0.0,42.374,0.0,0.0,0.0,0.0,0.0,6.6,0.07307714752567694,0.0,0.6,6.6,0.7999999999999999,5.0,188,3,19
AS14.19,2014-04-04,3946.889000892639,11.0,0.0,1466.442,2112.726,0.0,0.0,0.0,0.0,195.699,219.406,0.0,0.0,0.0,0.0,7.0,0.15702115397103714,-0.2,0.4,7.0,0.4999999999999999,5.0,371,4,19
AS14.19,2014-04-05,2211.459000587464,11.0,0.0,639.919,1089.559,0.0,0.0,360.982,0.0,65.382,53.37,0.0,0.0,0.0,0.0,8.0,0.13595576600004902,-0.6,1.2,8.0,0.4999999999999999,5.0,220,5,19
AS14.19,2014-04-06,2472.241999864578,8.0,1.0,761.907,1657.333,0.0,0.0,0.0,0.0,49.277,0.0,0.0,0.0,0.0,0.0,7.25,0.09422410643417789,-1.25,1.0,7.25,1.583333333333333,4.0,245,6,19
AS14.19,2014-04-07,3817.4720027446747,11.0,0.0,1486.968,2994.659,0.0,0.0,0.0,0.0,63.583,214.58,0.0,0.0,0.0,0.0,6.6,0.18343492913073647,-1.0,0.6,6.6,0.2999999999999999,5.0,368,0,19
AS14.19,2014-04-08,2901.7830004692064,8.0,2.0,988.898,1924.16,0.0,0.0,0.0,0.0,39.395,0.0,0.0,0.0,53.342,0.0,6.8,0.08906279785658473,-0.4,1.0,6.8,2.2,5.0,316,1,19
AS14.19,2014-04-09,3051.9820015430446,8.0,1.0,520.215,2467.1059999999998,0.0,0.0,0.0,0.0,60.629,0.0,0.0,0.0,0.0,0.0,7.2,0.11756512889589066,-0.4,0.8,7.2,0.7000000000000002,5.0,230,2,19
AS14.19,2014-04-10,1045.4660007953644,4.0,0.0,3203.662,431.114,0.0,0.0,0.0,0.0,32.281,67.614,0.0,0.0,0.0,0.0,6.75,0.07280121100164204,-0.5,0.75,6.75,0.25,4.0,151,3,19
AS14.19,2014-04-11,2772.6380012035374,6.0,0.0,1000.438,1662.182,0.0,0.0,0.0,0.0,42.442,61.461999999999996,0.0,0.0,0.0,0.0,6.8,0.1110938994618982,-0.6,1.0,6.8,0.19999999999999996,5.0,245,4,19
AS14.19,2014-04-12,1843.077999830247,6.0,0.0,724.762,977.434,0.0,0.0,0.0,0.0,45.462,389.025,0.0,0.0,0.0,0.0,7.2,0.06605497341205051,0.2,0.8,7.2,0.7,5.0,227,5,19
AS14.19,2014-04-13,1502.4999988079073,6.0,0.0,332.31600000000003,879.515,0.0,0.0,0.0,0.0,61.584,226.876,0.0,0.0,0.0,0.0,7.2,0.11367449436267445,-0.6,1.0,7.2,0.7000000000000001,5.0,213,6,19
AS14.19,2014-04-14,5000.968999385834,15.0,0.0,2970.906,3766.3,0.0,0.0,0.0,0.0,68.638,208.525,0.0,42.282,0.0,0.0,7.0,0.14592902118511944,0.4,0.8,7.0,0.5,5.0,356,0,19
AS14.19,2014-04-15,4280.329000711443,4.0,0.0,732.349,3403.352,0.0,0.0,0.0,0.0,113.346,19.202,0.0,12.671,0.0,0.0,6.4,0.13076563958916904,-1.0,1.0,6.4,0.30000000000000004,5.0,298,1,19
AS14.19,2014-04-16,1871.9100003242488,4.0,1.0,218.157,7165.154,0.0,0.0,0.0,0.0,57.332,354.729,0.0,0.0,0.0,0.0,6.8,0.07721354166666668,-0.6,1.0,6.8,0.7,5.0,217,2,19
AS14.19,2014-04-17,4765.1749985218075,1.0,0.0,166.037,5377.631,0.0,0.0,0.0,0.0,47.519999999999996,97.947,0.0,0.0,0.0,0.0,6.8,0.1014676704014939,-0.8,1.0,6.8,0.7,5.0,253,3,19
AS14.19,2014-04-18,3307.684000253678,3.0,1.0,148.654,3381.012,0.0,0.0,229.132,0.0,43.347,0.0,0.0,0.0,0.0,0.0,6.8,0.06493055555555556,-1.0,1.0,6.8,1.2,5.0,190,4,19
AS14.19,2014-04-19,1112.9049997329712,6.0,0.0,283.613,762.97,0.0,0.0,0.0,0.0,56.542,323.904,0.0,8.679,0.0,0.0,6.8,0.11031735913804186,-0.4,0.8,6.8,0.20000000000000007,5.0,178,5,19
AS14.19,2014-04-20,1732.6659996509559,4.0,0.0,916.809,697.55,0.0,0.0,0.0,0.0,41.698,75.98,0.0,0.0,0.0,0.0,7.6,0.10195700631156769,0.2,1.2,7.6,0.2999999999999999,5.0,175,6,19
AS14.19,2014-04-21,1736.3480000495902,6.0,0.0,469.27,1139.57,0.0,0.0,0.0,0.0,47.591,30073.421,0.0,0.0,0.0,0.0,6.4,0.13346984280942725,-0.2,1.0,6.4,0.3,5.0,191,0,19
AS14.19,2014-04-22,4828.5479991436005,7.0,0.0,559.104,4304.149,0.0,0.0,0.0,0.0,50.736000000000004,25.469,0.0,0.0,0.0,0.0,6.8,0.13701083958092172,0.6,1.2,6.8,0.6999999999999998,5.0,444,1,19
AS14.19,2014-04-23,3100.2049999237065,4.0,1.0,355.911,3798.551,0.0,0.0,0.0,0.0,56.45,193.167,0.0,0.0,0.0,0.0,6.0,0.11064682679520278,-1.0,1.0,6.0,0.0,3.0,258,2,19
AS14.19,2014-04-24,2964.6480007171626,5.0,0.0,380.59,2392.155,0.0,0.0,0.0,0.0,188.1,0.0,0.0,0.0,0.0,0.0,6.6,0.1056023849974434,-0.6,0.8,6.6,0.30000000000000004,5.0,216,3,19
AS14.19,2014-04-25,2669.925998926163,6.0,0.0,945.8139999999999,2386.683,546.49,0.0,0.0,0.0,43.169,257.98199999999997,0.0,0.0,3.015,0.0,7.25,0.07677511149518858,-0.75,0.75,7.25,0.9166666666666666,4.0,191,4,19
AS14.19,2014-04-26,1374.8749997615814,6.0,1.0,2704.1749999999997,457.988,0.0,0.0,0.0,0.0,107.93599999999999,0.0,0.0,0.0,0.0,0.0,7.75,0.24910271579896326,1.0,1.5,7.75,0.25,4.0,156,5,19
AS14.19,2014-04-27,3027.9359998703,4.0,0.0,592.884,2521.685,0.0,0.0,0.0,0.0,85.994,396.19,258.855,0.0,0.0,0.0,6.333333333333333,0.04486664230909752,-1.5,0.8333333333333334,6.333333333333333,0.26666666666666655,6.0,236,6,19
AS14.19,2014-04-28,2971.3769986629486,4.0,0.0,472.18,4132.418,0.0,0.0,0.0,0.0,56.394999999999996,599.376,61.938,0.0,0.0,0.0,6.4,0.10377999025697233,0.0,0.6,6.4,0.3,5.0,271,0,19
AS14.19,2014-04-29,2254.6199989318843,6.0,0.0,1136.426,1719.707,0.0,0.0,0.0,0.0,46.359,173.306,0.0,0.0,0.0,0.0,7.2,0.02568243249036055,0.4,0.6,7.2,0.6999999999999998,5.0,214,1,19
AS14.19,2014-04-30,3132.445999145508,12.0,0.0,850.153,1851.818,5.125,0.0,0.0,0.0,51.309,370.99,0.0,0.0,0.0,0.0,7.0,0.04454670107302971,0.4,0.8,7.0,1.0,5.0,261,2,19
AS14.19,2014-05-01,3140.6319994926475,2.0,0.0,543.328,2211.815,0.0,0.0,0.0,0.0,47.416,334.30199999999996,0.0,3.029,0.0,0.0,6.8,0.12626491862973474,-0.2,0.8,6.8,0.6999999999999998,5.0,217,3,19
AS14.19,2014-05-02,1426.2000000476842,9.0,0.0,935.907,972.803,0.0,0.0,0.0,0.0,75.693,0.0,0.0,3.037,0.0,0.0,7.8,0.19230524793625595,0.4,1.2,7.8,1.6999999999999997,5.0,235,4,19
AS14.19,2014-05-03,3197.321001052858,13.0,2.0,755.942,2355.7490000000003,0.0,0.0,0.0,0.0,73.473,9.076,0.0,0.0,0.0,0.0,7.4,0.19011876257542557,0.4,1.0,7.4,0.7999999999999999,5.0,230,5,19
AS14.19,2014-05-04,2675.809999942779,0.0,0.0,3804.085,3483.977,0.0,0.0,0.0,0.0,63.501,478.491,0.0,0.0,0.0,0.0,6.6,0.06944999498758414,-0.4,0.8,6.6,0.30000000000000004,5.0,214,6,19
AS14.19,2014-05-05,6.10800004005432,0.0,0.0,0.0,6.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.25,1.0,7.0,0.0,4.0,18,0,19
AS14.20,2014-03-20,369.4009997844696,0.0,0.0,211.455,6.086,43.303,0.0,63.294,0.0,0.0,47.557,0.0,545.854,0.0,0.0,7.0,0.0,-1.0,1.0,7.0,,1.0,21,3,20
AS14.20,2014-03-21,30.0939998626709,0.0,0.0,30.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.25,0.25,7.0,0.6666666666666665,4.0,14,4,20
AS14.20,2014-03-22,1565.3150002956393,0.0,0.0,29.871,402.935,0.0,0.0,0.0,0.0,58.238,3.013,0.0,1071.095,0.0,0.0,7.5,0.007716049382716034,1.0,0.5,7.5,1.0,4.0,86,5,20
AS14.20,2014-03-23,691.3710000514973,0.0,1.0,45.468,657.611,48.255,0.0,0.0,0.0,65.792,0.0,0.0,22.147,0.0,0.0,7.6,0.04320987654320987,0.8,0.8,7.6,0.7999999999999999,5.0,61,6,20
AS14.20,2014-03-24,2392.9479994773897,0.0,1.0,115.908,766.497,162.989,0.0,445.804,0.0,14.054,228.282,0.0,954.654,0.0,0.0,6.8,0.03333333333333333,-0.2,0.4,6.8,0.6999999999999998,5.0,90,0,20
AS14.20,2014-03-25,2656.9510002136244,0.0,0.0,871.532,242.46599999999998,261.954,0.0,347.38599999999997,0.0,130.525,523.087,0.0,222.01500000000001,88.629,0.0,6.0,0.07893518518518522,-0.75,-0.5,6.0,0.6666666666666665,4.0,195,1,20
AS14.20,2014-03-26,748.3169999122623,0.0,0.0,256.87800000000004,80.782,370.68100000000004,0.0,0.0,0.0,72.931,347.365,0.0,0.0,0.0,0.0,6.8,0.025762156714537646,0.4,0.4,6.8,0.19999999999999996,5.0,77,2,20
AS14.20,2014-03-27,1263.7210004329686,0.0,0.0,228.70999999999998,115.054,44.372,0.0,624.721,0.0,0.0,250.67600000000002,0.0,0.0,0.0,0.0,7.0,0.05700000000000001,0.25,0.75,7.0,0.0,4.0,91,3,20
AS14.20,2014-03-28,460.5519998073581,0.0,0.0,408.747,133.34900000000002,0.0,0.0,0.0,0.0,8.027,0.0,0.0,0.0,0.0,0.0,6.25,0.02380952380952381,0.5,0.0,6.25,2.25,4.0,60,4,20
AS14.20,2014-03-29,760.8439998626707,4.0,0.0,122.243,21.13,0.0,0.0,494.903,0.0,122.482,0.0,0.0,0.0,0.0,0.0,7.4,0.13813915857605177,1.0,1.0,7.4,0.29999999999999993,5.0,59,5,20
AS14.20,2014-03-30,834.6750004291538,0.0,2.0,22.232,444.131,0.0,0.0,0.0,0.0,0.0,327.462,0.0,821.101,0.0,0.0,7.5,0.3802083333333333,1.0,1.0,7.5,0.3333333333333333,4.0,56,6,20
AS14.20,2014-03-31,20.71399974822997,1.0,3.0,0.0,20.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0125,0.8,0.8,7.0,0.0,4.0,28,0,20
AS14.20,2014-04-01,29.6319999694824,0.0,4.0,38.339999999999996,0.0,0.0,0.0,953.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,6.25,0.25000000000000006,4.0,25,1,20
AS14.20,2014-04-02,2276.728000640871,0.0,0.0,510.743,715.668,148.78199999999998,0.0,0.0,0.0,18.118,789.297,93.43400000000001,0.0,0.0,0.0,6.5,0.06712962962962966,0.0,0.25,6.5,0.3333333333333333,4.0,134,2,20
AS14.20,2014-04-03,54.6529998779297,1.0,0.0,43.258,0.0,0.0,0.0,0.0,0.0,11.387,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.05502297410192151,0.3333333333333333,0.3333333333333333,6.666666666666667,0.33333333333333326,3.0,24,3,20
AS14.20,2014-04-04,2065.8469989299774,0.0,0.0,274.985,761.8199999999999,0.0,75.399,546.803,0.0,41.504,364.033,0.0,0.0,0.0,0.0,7.0,0.01574074074074075,0.75,0.5,7.0,0.0,4.0,152,4,20
